run_id,question_id,experiment_type,benchmark_mode,chunking_strategy,embedding_model,question,ground_truth,generated_answer,hit_at_k,recall_at_k,reciprocal_rank,ndcg_at_k,retrieval_hit,f1_score,faithfulness,answer_relevancy,context_precision,context_recall,evaluation_source,evaluation_fallback_used,embedding_latency_ms,search_latency_ms,latency_ms,item_status,error_message,created_at
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q011,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,N├¬u c├║ ph├íp cß╗ºa c├íc loß║íi biß╗âu thß╗⌐c ─æ╞ín giß║ún (Simple expressions) trong Thymeleaf.,"C├íc biß╗âu thß╗⌐c ─æ╞ín giß║ún trong Thymeleaf bao gß╗ôm: Biß╗âu thß╗⌐c biß║┐n (Variable Expressions): ${...}, Biß╗âu thß╗⌐c biß║┐n chß╗ìn (Selection Variable Expressions): *{...}, Biß╗âu thß╗⌐c th├┤ng b├ío (Message Expressions): #{...}, Biß╗âu thß╗⌐c li├¬n kß║┐t URL (Link URL Expressions): @{...}, v├á Biß╗âu thß╗⌐c ph├ón ─æoß║ín (Fragment Expressions): ~{...}.",T├ái liß╗çu ─æ╞░ß╗úc cung cß║Ñp kh├┤ng ─æß╗º th├┤ng tin ─æß╗â n├¬u c├║ ph├íp cß╗ºa c├íc loß║íi biß╗âu thß╗⌐c ─æ╞ín giß║ún (Simple expressions) trong Thymeleaf.,0,0,0,0,f,0.2727272727272727,1,0,0,0,ragas-service:gemini,f,150,8,13019,COMPLETED,,2026-07-13 04:30:20.748719
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q012,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Chß║┐ ─æß╗Ö RAW template trong Thymeleaf ─æ╞░ß╗úc ├íp dß╗Ñng trong t├¼nh huß╗æng n├áo?,"Chß║┐ ─æß╗Ö RAW kh├┤ng xß╗¡ l├╜ mß║½u m├á ─æ╞░ß╗úc d├╣ng ─æß╗â ch├¿n c├íc t├ái nguy├¬n nguy├¬n bß║ún (tß╗çp, phß║ún hß╗ôi URL, v.v.) v├áo mß║½u ─æang ─æ╞░ß╗úc xß╗¡ l├╜. N├│ hß╗»u ├¡ch khi bao gß╗ôm c├íc t├ái nguy├¬n b├¬n ngo├ái kh├┤ng ─æ╞░ß╗úc kiß╗âm so├ít v├áo ß╗⌐ng dß╗Ñng mß╗Öt c├ích an to├án m├á kh├┤ng thß╗▒c thi bß║Ñt kß╗│ m├ú Thymeleaf n├áo trong ─æ├│.","Chß║┐ ─æß╗Ö RAW template trong Thymeleaf ─æ╞░ß╗úc ├íp dß╗Ñng ─æß╗â ch├¿n c├íc t├ái nguy├¬n ch╞░a qua xß╗¡ l├╜ (v├¡ dß╗Ñ: tß╗çp, phß║ún hß╗ôi URL) v├áo c├íc template ─æang ─æ╞░ß╗úc xß╗¡ l├╜. Chß║┐ ─æß╗Ö n├áy kh├┤ng xß╗¡ l├╜ template, ─æß║úm bß║úo rß║▒ng mß╗ìi m├ú Thymeleaf c├│ thß╗â c├│ trong c├íc t├ái nguy├¬n b├¬n ngo├ái, kh├┤ng kiß╗âm so├ít sß║╜ kh├┤ng ─æ╞░ß╗úc thß╗▒c thi.",1,1,1,1,t,0.45901639344262296,1,0.8810001292576475,0.9999999999,1,ragas-service:gemini,f,131,7,17463,COMPLETED,,2026-07-13 04:30:38.215795
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q013,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Thuß║¡t to├ín (Algorithm) ─æ╞░ß╗úc ─æß╗ïnh ngh─⌐a nh╞░ thß║┐ n├áo?,"Thuß║¡t to├ín l├á mß╗Öt chuß╗ùi c├íc chß╗ë dß║½n kh├┤ng mß║¡p mß╗¥ nhß║▒m giß║úi quyß║┐t mß╗Öt vß║Ñn ─æß╗ü, tß╗⌐c l├á ─æß╗â thu ─æ╞░ß╗úc mß╗Öt ─æß║ºu ra y├¬u cß║ºu cho bß║Ñt kß╗│ ─æß║ºu v├áo hß╗úp lß╗ç n├áo trong mß╗Öt khoß║úng thß╗¥i gian hß╗»u hß║ín.","Thuß║¡t to├ín l├á mß╗Öt chuß╗ùi c├íc chß╗ë dß║½n r├╡ r├áng ─æß╗â giß║úi quyß║┐t mß╗Öt vß║Ñn ─æß╗ü, ngh─⌐a l├á ─æß╗â c├│ ─æ╞░ß╗úc kß║┐t quß║ú ─æß║ºu ra mong muß╗æn cho bß║Ñt kß╗│ ─æß║ºu v├áo hß╗úp lß╗ç n├áo trong mß╗Öt khoß║úng thß╗¥i gian hß╗»u hß║ín.",1,1,1,1,t,0.6904761904761905,1,0.8037882859788431,0.6791666666496875,1,ragas-service:gemini,f,116,13,13820,COMPLETED,,2026-07-13 04:30:52.043427
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q014,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,"Trong b├ái to├ín sß║»p xß║┐p (Sorting), ─æß╗ïnh dß║íng cß╗ºa ─æß║ºu v├áo v├á ─æß║ºu ra l├á g├¼?",─Éß║ºu v├áo l├á mß╗Öt chuß╗ùi n sß╗æ. ─Éß║ºu ra l├á mß╗Öt sß╗▒ sß║»p xß║┐p lß║íi cß╗ºa chuß╗ùi ─æß║ºu v├áo sao cho mß╗ùi phß║ºn tß╗¡ ─æß╗⌐ng tr╞░ß╗¢c nhß╗Å h╞ín hoß║╖c bß║▒ng phß║ºn tß╗¡ ─æß╗⌐ng sau n├│.,"Trong b├ái to├ín sß║»p xß║┐p (Sorting):
*   **─Éß║ºu v├áo (Input):** Mß╗Öt d├úy gß╗ôm n sß╗æ `<a1, a2, ΓÇª, an>`.
*   **─Éß║ºu ra (Output):** Mß╗Öt d├úy ─æ╞░ß╗úc sß║»p xß║┐p lß║íi `<a┬┤1, a┬┤2, ΓÇª, a┬┤n>` cß╗ºa d├úy ─æß║ºu v├áo sao cho `a┬┤1 Γëñ a┬┤2 Γëñ ΓÇª Γëñ a┬┤n` (hoß║╖c `a┬┤i Γëñ a┬┤j` bß║Ñt cß╗⌐ khi n├áo `i < j`).",1,1,0.5,0.6309297535714574,t,0.3170731707317073,1,0.8177338853815793,0.94999999997625,1,ragas-service:gemini,f,137,8,18443,COMPLETED,,2026-07-13 04:31:10.49688
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q015,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,T├¡nh ß╗òn ─æß╗ïnh (Stability) v├á tß║íi chß╗ù (In-place) cß╗ºa mß╗Öt thuß║¡t to├ín sß║»p xß║┐p kh├íc nhau thß║┐ n├áo?,"T├¡nh ß╗òn ─æß╗ïnh l├á khß║ú n─âng giß╗» nguy├¬n thß╗⌐ tß╗▒ t╞░╞íng ─æß╗æi cß╗ºa hai phß║ºn tß╗¡ c├│ gi├í trß╗ï bß║▒ng nhau trong ─æß║ºu v├áo. T├¡nh tß║íi chß╗ù (In-place) ngh─⌐a l├á thuß║¡t to├ín kh├┤ng y├¬u cß║ºu th├¬m bß╗Ö nhß╗¢ phß╗Ñ, ngoß║íi trß╗½ mß╗Öt v├ái ─æ╞ín vß╗ï bß╗Ö nhß╗¢ nhß╗Å.","T├¡nh ß╗òn ─æß╗ïnh (Stability) v├á tß║íi chß╗ù (In-place) l├á hai thuß╗Öc t├¡nh kh├íc nhau cß╗ºa thuß║¡t to├ín sß║»p xß║┐p:

*   **T├¡nh ß╗òn ─æß╗ïnh (Stability):** Mß╗Öt thuß║¡t to├ín sß║»p xß║┐p ─æ╞░ß╗úc gß╗ìi l├á ß╗òn ─æß╗ïnh nß║┐u n├│ giß╗» nguy├¬n thß╗⌐ tß╗▒ t╞░╞íng ─æß╗æi cß╗ºa bß║Ñt kß╗│ hai phß║ºn tß╗¡ bß║▒ng nhau n├áo trong dß╗» liß╗çu ─æß║ºu v├áo cß╗ºa n├│.
*   **Tß║íi chß╗ù (In-place):** Mß╗Öt thuß║¡t to├ín sß║»p xß║┐p l├á tß║íi chß╗ù nß║┐u n├│ kh├┤ng y├¬u cß║ºu bß╗Ö nhß╗¢ bß╗ò sung, ngoß║íi trß╗½ c├│ thß╗â mß╗Öt v├ái ─æ╞ín vß╗ï bß╗Ö nhß╗¢.",1,1,1,1,t,0.5333333333333333,0.625,0.834616444510747,0.9166666666361111,1,ragas-service:gemini,f,140,10,22954,COMPLETED,,2026-07-13 04:31:33.459608
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q016,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,─Éß╗ô thß╗ï (Graph) l├á g├¼?,"─Éß╗ô thß╗ï G = <V, E> l├á mß╗Öt tß║¡p hß╗úp c├íc ─æiß╗âm gß╗ìi l├á ─æß╗ënh (vertices), trong ─æ├│ mß╗Öt sß╗æ ─æß╗ënh ─æ╞░ß╗úc nß╗æi vß╗¢i nhau bß║▒ng c├íc ─æoß║ín thß║│ng gß╗ìi l├á cß║ính (edges).","─Éß╗ô thß╗ï (Graph) G = <V, E> ─æ╞░ß╗úc ─æß╗ïnh ngh─⌐a l├á mß╗Öt cß║╖p gß╗ôm hai tß║¡p hß╗úp:
*   Tß║¡p hß╗úp hß╗»u hß║ín V gß╗ôm c├íc phß║ºn tß╗¡ ─æ╞░ß╗úc gß╗ìi l├á ─æß╗ënh (vertices).
*   Tß║¡p hß╗úp E gß╗ôm c├íc cß║╖p ─æß╗ënh ─æ╞░ß╗úc gß╗ìi l├á cß║ính (edges).

Mß╗Öt c├ích kh├┤ng ch├¡nh thß╗⌐c, ─æß╗ô thß╗ï l├á tß║¡p hß╗úp c├íc ─æiß╗âm (─æß╗ënh) m├á mß╗Öt sß╗æ trong sß╗æ ch├║ng ─æ╞░ß╗úc nß╗æi vß╗¢i nhau bß║▒ng c├íc ─æoß║ín thß║│ng (cß║ính).",1,1,0.3333333333333333,0.5,t,0.49019607843137253,1,0.8052845366799377,0.999999999975,1,ragas-service:gemini,f,128,7,14331,COMPLETED,,2026-07-13 04:31:47.797478
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q017,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Mß║úng (Arrays) v├á Danh s├ích li├¬n kß║┐t (Linked Lists) c├│ nhß╗»ng ─æß║╖c ─æiß╗âm tr├íi ng╞░ß╗úc nhau n├áo?,"Mß║úng c├│ ─æß╗Ö d├ái cß╗æ ─æß╗ïnh, l╞░u trß╗» ß╗ƒ c├íc vß╗ï tr├¡ bß╗Ö nhß╗¢ li├¬n tiß║┐p v├á cho ph├⌐p truy cß║¡p trß╗▒c tiß║┐p. Ng╞░ß╗úc lß║íi, Danh s├ích li├¬n kß║┐t c├│ ─æß╗Ö d├ái ─æß╗Öng, l╞░u trß╗» ß╗ƒ c├íc vß╗ï tr├¡ bß╗Ö nhß╗¢ t├╣y ├╜ v├á phß║úi truy cß║¡p bß║▒ng c├ích ─æi theo c├íc li├¬n kß║┐t (con trß╗Å).","D╞░ß╗¢i ─æ├óy l├á c├íc ─æß║╖c ─æiß╗âm tr├íi ng╞░ß╗úc nhau giß╗»a Mß║úng (Arrays) v├á Danh s├ích li├¬n kß║┐t (Linked Lists):

**Mß║úng (Arrays):**
*   **─Éß╗Ö d├ái:** Cß╗æ ─æß╗ïnh (y├¬u cß║ºu cß║Ñp ph├ít bß╗Ö nhß╗¢ tr╞░ß╗¢c).
*   **Vß╗ï tr├¡ bß╗Ö nhß╗¢:** C├íc phß║ºn tß╗¡ ─æ╞░ß╗úc l╞░u trß╗» liß╗ün kß╗ü.
*   **Truy cß║¡p:** Truy cß║¡p trß╗▒c tiß║┐p bß║▒ng chß╗ë sß╗æ.

**Danh s├ích li├¬n kß║┐t (Linked Lists):**
*   **─Éß╗Ö d├ái:** ─Éß╗Öng.
*   **Vß╗ï tr├¡ bß╗Ö nhß╗¢:** C├íc node c├│ thß╗â nß║▒m ß╗ƒ c├íc vß╗ï tr├¡ bß╗Ö nhß╗¢ t├╣y ├╜.
*   **Truy cß║¡p:** Truy cß║¡p bß║▒ng c├ích ─æi theo c├íc con trß╗Å (links).
*   **Thao t├íc ch├¿n/x├│a:** Hß╗ù trß╗ú ch├¿n/x├│a hiß╗çu quß║ú.",1,1,1,1,t,0.4258064516129032,0.8,0.8380430734436833,0.7499999999625,1,ragas-service:gemini,f,258,12,21278,COMPLETED,,2026-07-13 04:32:09.081787
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q018,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Sß╗▒ kh├íc biß╗çt vß╗ü c╞í chß║┐ th├¬m v├á x├│a phß║ºn tß╗¡ giß╗»a Ng─ân xß║┐p (Stack) v├á H├áng ─æß╗úi (Queue)?,"Ng─ân xß║┐p hoß║ít ─æß╗Öng theo c╞í chß║┐ LIFO (V├áo sau ra tr╞░ß╗¢c), viß╗çc th├¬m v├á x├│a chß╗ë ─æ╞░ß╗úc thß╗▒c hiß╗çn ß╗ƒ ─æß╗ënh (top). H├áng ─æß╗úi hoß║ít ─æß╗Öng theo c╞í chß║┐ FIFO (V├áo tr╞░ß╗¢c ra tr╞░ß╗¢c), th├¬m v├áo ß╗ƒ cuß╗æi (rear) v├á x├│a ß╗ƒ ─æß║ºu (front).","Sß╗▒ kh├íc biß╗çt vß╗ü c╞í chß║┐ th├¬m v├á x├│a phß║ºn tß╗¡ giß╗»a Ng─ân xß║┐p (Stack) v├á H├áng ─æß╗úi (Queue) nh╞░ sau:

*   **Ng─ân xß║┐p (Stack):** Viß╗çc th├¬m (push) v├á x├│a (pop) phß║ºn tß╗¡ chß╗ë c├│ thß╗â thß╗▒c hiß╗çn ß╗ƒ ─æß╗ënh (top). Ng─ân xß║┐p tu├ón theo nguy├¬n tß║»c LIFO (Last In, First Out - V├áo sau, Ra tr╞░ß╗¢c).
*   **H├áng ─æß╗úi (Queue):** Viß╗çc th├¬m (enqueue) phß║ºn tß╗¡ ─æ╞░ß╗úc thß╗▒c hiß╗çn ß╗ƒ cuß╗æi (rear), c├▓n viß╗çc x├│a (dequeue) phß║ºn tß╗¡ ─æ╞░ß╗úc thß╗▒c hiß╗çn ß╗ƒ ─æß║ºu (front). H├áng ─æß╗úi tu├ón theo nguy├¬n tß║»c FIFO (First In, First Out - V├áo tr╞░ß╗¢c, Ra tr╞░ß╗¢c).",1,1,1,1,t,0.39716312056737585,1,0.8593407844886802,0.99999999995,1,ragas-service:gemini,f,179,11,22440,COMPLETED,,2026-07-13 04:32:31.533935
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q019,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,C├óy (Tree) v├á Rß╗½ng (Forest) kh├íc biß╗çt nh╞░ thß║┐ n├áo?,"C├óy l├á mß╗Öt ─æß╗ô thß╗ï v├┤ h╞░ß╗¢ng, li├¬n th├┤ng v├á kh├┤ng c├│ chu tr├¼nh (acyclic). Rß╗½ng l├á mß╗Öt ─æß╗ô thß╗ï kh├┤ng c├│ chu tr├¼nh, nh╞░ng kh├┤ng bß║»t buß╗Öc phß║úi li├¬n th├┤ng.","Dß╗▒a tr├¬n t├ái liß╗çu ─æ╞░ß╗úc cung cß║Ñp:
*   **C├óy (Tree)** l├á mß╗Öt ─æß╗ô thß╗ï li├¬n th├┤ng (connected) v├á kh├┤ng c├│ chu tr├¼nh (acyclic).
*   **Rß╗½ng (Forest)** l├á mß╗Öt ─æß╗ô thß╗ï kh├┤ng c├│ chu tr├¼nh (no cycles) nh╞░ng kh├┤ng nhß║Ñt thiß║┐t phß║úi li├¬n th├┤ng (not necessarily connected).

─Éiß╗âm kh├íc biß╗çt ch├¡nh l├á t├¡nh li├¬n th├┤ng: mß╗Öt c├óy lu├┤n li├¬n th├┤ng, trong khi mß╗Öt rß╗½ng c├│ thß╗â kh├┤ng li├¬n th├┤ng.",1,1,1,1,t,0.32989690721649484,1,0.8104080309558022,0.9999999999666667,1,ragas-service:gemini,f,171,13,22242,COMPLETED,,2026-07-13 04:32:53.787917
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q020,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,"K├╜ hiß╗çu Big-O, Big-Omega v├á Big-Theta ─æß║íi diß╗çn cho c├íc tß║¡p hß╗úp h├ám n├áo?",Big-O (O) l├á tß║¡p hß╗úp c├íc h├ám t─âng kh├┤ng nhanh h╞ín g(n). Big-Omega (╬⌐) l├á tß║¡p hß╗úp c├íc h├ám t─âng ├¡t nhß║Ñt bß║▒ng mß╗⌐c cß╗ºa g(n). Big-Theta (╬ÿ) l├á tß║¡p hß╗úp c├íc h├ám t─âng c├╣ng tß╗æc ─æß╗Ö vß╗¢i g(n).,"T├ái liß╗çu ─æ╞░ß╗úc cung cß║Ñp kh├┤ng ─æß╗ïnh ngh─⌐a k├╜ hiß╗çu Big-O, Big-Omega v├á Big-Theta ─æß║íi diß╗çn cho c├íc tß║¡p hß╗úp h├ám n├áo.",1,1,1,1,t,0.27118644067796616,0,0,0,0,ragas-service:gemini,f,191,10,13319,COMPLETED,,2026-07-13 04:33:07.122664
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q021,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Kß║┐ hoß║ích chung ─æß╗â ph├ón t├¡ch hiß╗çu quß║ú thß╗¥i gian cß╗ºa mß╗Öt thuß║¡t to├ín kh├┤ng ─æß╗ç quy gß╗ôm nhß╗»ng b╞░ß╗¢c n├áo?,"C├íc b╞░ß╗¢c bao gß╗ôm: (1) X├íc ─æß╗ïnh tham sß╗æ chß╗ë k├¡ch th╞░ß╗¢c ─æß║ºu v├áo n; (2) X├íc ─æß╗ïnh ph├⌐p to├ín c╞í bß║ún; (3) Kiß╗âm tra xem sß╗æ lß║ºn thß╗▒c thi c├│ phß╗Ñ thuß╗Öc v├áo c├íc ─æß║ºu v├áo kh├íc nhau c├╣ng k├¡ch th╞░ß╗¢c kh├┤ng (─æß╗â t├¡nh worst, average, best case); (4) Thiß║┐t lß║¡p tß╗òng sß╗æ lß║ºn ph├⌐p to├ín c╞í bß║ún ─æ╞░ß╗úc thß╗▒c thi; (5) ─É╞ín giß║ún h├│a tß╗òng bß║▒ng c├íc c├┤ng thß╗⌐c v├á quy tß║»c chuß║⌐n.","─Éß╗â ph├ón t├¡ch hiß╗çu quß║ú thß╗¥i gian cß╗ºa mß╗Öt thuß║¡t to├ín kh├┤ng ─æß╗ç quy, kß║┐ hoß║ích chung bao gß╗ôm c├íc b╞░ß╗¢c sau:
1.  **X├íc ─æß╗ïnh tham sß╗æ n** biß╗âu thß╗ï k├¡ch th╞░ß╗¢c ─æß║ºu v├áo.
2.  **X├íc ─æß╗ïnh thao t├íc c╞í bß║ún** cß╗ºa thuß║¡t to├ín.
3.  **X├íc ─æß╗ïnh c├íc tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt, trung b├¼nh v├á tß╗æt nhß║Ñt** cho ─æß║ºu v├áo c├│ k├¡ch th╞░ß╗¢c n.
4.  **Thiß║┐t lß║¡p tß╗òng** sß╗æ lß║ºn thao t├íc c╞í bß║ún ─æ╞░ß╗úc thß╗▒c hiß╗çn.
5.  **─É╞ín giß║ún h├│a tß╗òng** bß║▒ng c├ích sß╗¡ dß╗Ñng c├íc c├┤ng thß╗⌐c v├á quy tß║»c chuß║⌐n.",1,1,1,1,t,0.4761904761904762,1,0.8737857454935952,0.99999999995,1,ragas-service:gemini,f,155,7,26038,COMPLETED,,2026-07-13 04:33:33.164729
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q022,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt (Worst-case) v├á Tr╞░ß╗¥ng hß╗úp trung b├¼nh (Average-case) kh├íc nhau thß║┐ n├áo?,"Tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt l├á thß╗¥i gian tß╗æi ─æa thuß║¡t to├ín thß╗▒c thi tr├¬n c├íc ─æß║ºu v├áo c├│ k├¡ch th╞░ß╗¢c n. Tr╞░ß╗¥ng hß╗úp trung b├¼nh l├á sß╗æ lß║ºn thß╗▒c thi kß╗│ vß╗ìng cß╗ºa ph├⌐p to├ín c╞í bß║ún (nh╞░ mß╗Öt biß║┐n ngß║½u nhi├¬n) tr├¬n c├íc ─æß║ºu v├áo ─æiß╗ân h├¼nh c├│ k├¡ch th╞░ß╗¢c n, chß╗⌐ kh├┤ng phß║úi l├á trung b├¼nh cß╗Öng cß╗ºa tr╞░ß╗¥ng hß╗úp tß╗æt nhß║Ñt v├á xß║Ñu nhß║Ñt.","Sß╗▒ kh├íc biß╗çt giß╗»a tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt (Worst-case) v├á tr╞░ß╗¥ng hß╗úp trung b├¼nh (Average-case) trong ph├ón t├¡ch hiß╗çu suß║Ñt thuß║¡t to├ín l├á:

*   **Tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt (Worst case - Cworst(n))**: L├á sß╗æ lß║ºn thß╗▒c hiß╗çn ph├⌐p to├ín c╞í bß║ún tß╗æi ─æa (maximum) tr├¬n tß║Ñt cß║ú c├íc ─æß║ºu v├áo c├│ k├¡ch th╞░ß╗¢c `n`.
*   **Tr╞░ß╗¥ng hß╗úp trung b├¼nh (Average case - Cavg(n))**: L├á sß╗æ lß║ºn thß╗▒c hiß╗çn ph├⌐p to├ín c╞í bß║ún ""trung b├¼nh"" tr├¬n c├íc ─æß║ºu v├áo c├│ k├¡ch th╞░ß╗¢c `n`. N├│ ─æ╞░ß╗úc hiß╗âu l├á sß╗æ lß║ºn thß╗▒c hiß╗çn mong ─æß╗úi cß╗ºa ph├⌐p to├ín c╞í bß║ún, coi nh╞░ mß╗Öt biß║┐n ngß║½u nhi├¬n d╞░ß╗¢i mß╗Öt sß╗æ giß║ú ─æß╗ïnh vß╗ü ph├ón phß╗æi x├íc suß║Ñt cß╗ºa tß║Ñt cß║ú c├íc ─æß║ºu v├áo c├│ thß╗â c├│. Tr╞░ß╗¥ng hß╗úp trung b├¼nh **kh├┤ng phß║úi** l├á trung b├¼nh cß╗Öng cß╗ºa tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt v├á tr╞░ß╗¥ng hß╗úp tß╗æt nhß║Ñt.",1,1,1,1,t,0.35121951219512193,1,0.8536858222010743,0.9999999999666667,1,ragas-service:gemini,f,174,16,24063,COMPLETED,,2026-07-13 04:33:57.233897
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q023,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Ph├⌐p to├ín c╞í bß║ún (Basic operation) cß╗ºa mß╗Öt thuß║¡t to├ín l├á g├¼?,Ph├⌐p to├ín c╞í bß║ún l├á ph├⌐p to├ín ─æ├│ng g├│p nhiß╗üu nhß║Ñt v├áo tß╗òng thß╗¥i gian chß║íy cß╗ºa mß╗Öt thuß║¡t to├ín.,Ph├⌐p to├ín c╞í bß║ún cß╗ºa mß╗Öt thuß║¡t to├ín l├á thao t├íc ─æ├│ng g├│p nhiß╗üu nhß║Ñt v├áo thß╗¥i gian chß║íy cß╗ºa thuß║¡t to├ín.,1,1,0.25,0.43067655807339306,t,0.761904761904762,1,0.8467607743374256,0.32499999998375,1,ragas-service:gemini,f,107,7,12908,COMPLETED,,2026-07-13 04:34:10.1517
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q024,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Khi n├áo th├¼ ├íp dß╗Ñng Master Theorem (─Éß╗ïnh l├╜ thß╗ú) v├á c├┤ng thß╗⌐c cß╗ºa n├│ l├á g├¼?,"Master Theorem ─æ╞░ß╗úc d├╣ng ─æß╗â giß║úi c├íc ph╞░╞íng tr├¼nh ─æß╗ç quy c├│ dß║íng giß║úm ─æi mß╗Öt hß╗ç sß╗æ kh├┤ng ─æß╗òi, cß╗Ñ thß╗â l├á ph╞░╞íng tr├¼nh dß║íng T(n) = aT(n/b) + f(n), trong ─æ├│ f(n) Γêê ╬ÿ(n^k) vß╗¢i k>=0.","─Éß╗ïnh l├╜ Thß╗ú (Master Theorem) ─æ╞░ß╗úc ├íp dß╗Ñng cho c├íc c├┤ng thß╗⌐c truy hß╗ôi giß║úm theo hß║▒ng sß╗æ (Decrease-by-a-constant-factor recurrences).

C├┤ng thß╗⌐c cß╗ºa ─æß╗ïnh l├╜ Thß╗ú l├á:
`T(n) = aT(n/b) + f(n)`

Trong ─æ├│:
*   `f(n) Γêê ╬ÿ(nk)`, vß╗¢i `k >= 0`.",1,1,0.5,0.6309297535714574,t,0.3888888888888889,1,0.79287737931136,0.5833333333041666,1,ragas-service:gemini,f,192,9,17454,COMPLETED,,2026-07-13 04:34:27.612583
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q025,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Smoothness Rule (Quy tß║»c ─æß╗Ö m╞░ß╗út) ph├ít biß╗âu ─æiß╗üu g├¼?,"Quy tß║»c ─æß╗Ö m╞░ß╗út ph├ít biß╗âu rß║▒ng nß║┐u T(n) l├á mß╗Öt h├ám kh├┤ng giß║úm v├á f(n) l├á mß╗Öt h├ám m╞░ß╗út (nh╞░ logn, n, nlogn), nß║┐u T(n) Γêê ╬ÿ(f(n)) vß╗¢i c├íc gi├í trß╗ï cß╗ºa n l├á l┼⌐y thß╗½a cß╗ºa b (b>=2), th├¼ T(n) Γêê ╬ÿ(f(n)) vß╗¢i mß╗ìi n.","Quy tß║»c ─æß╗Ö m╞░ß╗út ph├ít biß╗âu nh╞░ sau:

Cho T(n) l├á mß╗Öt h├ám sß╗æ cuß╗æi c├╣ng kh├┤ng giß║úm (eventually nondecreasing) v├á f(n) l├á mß╗Öt h├ám sß╗æ m╞░ß╗út (smooth function). Nß║┐u T(n) Γêê ╬ÿ (f(n)) ─æß╗æi vß╗¢i c├íc gi├í trß╗ï n l├á l┼⌐y thß╗½a cß╗ºa b (vß╗¢i b >= 2), th├¼ T(n) Γêê ╬ÿ (f(n)) cho bß║Ñt kß╗│ gi├í trß╗ï n n├áo.

(Mß╗Öt h├ám f(n) ─æ╞░ß╗úc gß╗ìi l├á m╞░ß╗út nß║┐u n├│ cuß╗æi c├╣ng kh├┤ng giß║úm v├á f(2n) Γêê ╬ÿ (f(n)).)",1,1,1,1,t,0.4444444444444444,0.6,0.862278035216204,0.8333333332916666,1,ragas-service:gemini,f,145,10,20620,COMPLETED,,2026-07-13 04:34:48.241355
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q026,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Brute Force (V├⌐t cß║ín) trong thiß║┐t kß║┐ thuß║¡t to├ín l├á g├¼?,"Brute Force l├á mß╗Öt c├ích tiß║┐p cß║¡n trß╗▒c tiß║┐p v├á thß║│ng thß║»n ─æß╗â giß║úi quyß║┐t vß║Ñn ─æß╗ü, th╞░ß╗¥ng dß╗▒a trß╗▒c tiß║┐p v├áo ph├ít biß╗âu cß╗ºa b├ái to├ín v├á c├íc ─æß╗ïnh ngh─⌐a cß╗ºa c├íc kh├íi niß╗çm li├¬n quan.","Brute Force (V├⌐t cß║ín) l├á mß╗Öt c├ích tiß║┐p cß║¡n thuß║¡t to├ín thß║│ng thß║»n, th╞░ß╗¥ng dß╗▒a trß╗▒c tiß║┐p v├áo ph├ít biß╗âu cß╗ºa vß║Ñn ─æß╗ü v├á ─æß╗ïnh ngh─⌐a c├íc kh├íi niß╗çm li├¬n quan.",1,1,1,1,t,0.7941176470588235,1,0.8462623103814179,0.9999999999,1,ragas-service:gemini,f,136,7,13835,COMPLETED,,2026-07-13 04:35:02.080512
