run_id,question_id,chunking_strategy,embedding_model,config_key,hit_at_k,recall_at_k,reciprocal_rank,ndcg_at_k,retrieval_hit,embedding_latency_ms,search_latency_ms,item_status,error_message,created_at
RQ1_HIERARCHICAL_BGE_M3_V1,Q019,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,156,5,COMPLETED,,2026-07-12 19:25:45.0275
RQ1_HIERARCHICAL_BGE_M3_V1,Q020,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,111,6,COMPLETED,,2026-07-12 19:25:45.150239
RQ1_HIERARCHICAL_BGE_M3_V1,Q021,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,137,5,COMPLETED,,2026-07-12 19:25:45.298146
RQ1_HIERARCHICAL_BGE_M3_V1,Q022,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,146,6,COMPLETED,,2026-07-12 19:25:45.454933
RQ1_HIERARCHICAL_BGE_M3_V1,Q023,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.25,0.43067655807339306,t,143,5,COMPLETED,,2026-07-12 19:25:45.60885
RQ1_HIERARCHICAL_BGE_M3_V1,Q024,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.5,0.6309297535714574,t,133,5,COMPLETED,,2026-07-12 19:25:45.753013
RQ1_HIERARCHICAL_BGE_M3_V1,Q025,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,119,6,COMPLETED,,2026-07-12 19:25:45.881787
RQ1_HIERARCHICAL_BGE_M3_V1,Q026,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,125,6,COMPLETED,,2026-07-12 19:25:46.021087
RQ1_HIERARCHICAL_BGE_M3_V1,Q027,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.5,0.6309297535714574,t,102,6,COMPLETED,,2026-07-12 19:25:46.134705
RQ1_HIERARCHICAL_BGE_M3_V1,Q028,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,137,6,COMPLETED,,2026-07-12 19:25:46.283059
RQ1_HIERARCHICAL_BGE_M3_V1,Q029,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,0,0,0,0,f,157,7,COMPLETED,,2026-07-12 19:25:46.4539
RQ1_HIERARCHICAL_BGE_M3_V1,Q030,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,144,6,COMPLETED,,2026-07-12 19:25:46.611351
RQ1_HIERARCHICAL_BGE_M3_V1,Q031,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,139,6,COMPLETED,,2026-07-12 19:25:46.762444
RQ1_HIERARCHICAL_BGE_M3_V1,Q032,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,124,6,COMPLETED,,2026-07-12 19:25:46.898436
RQ1_HIERARCHICAL_BGE_M3_V1,Q033,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.3333333333333333,0.5,t,150,6,COMPLETED,,2026-07-12 19:25:47.060503
RQ1_HIERARCHICAL_BGE_M3_V1,Q034,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.3333333333333333,0.5,t,129,6,COMPLETED,,2026-07-12 19:25:47.202217
RQ1_HIERARCHICAL_BGE_M3_V1,Q035,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,148,6,COMPLETED,,2026-07-12 19:25:47.363061
RQ1_HIERARCHICAL_BGE_M3_V1,Q036,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,0,0,0,0,f,140,5,COMPLETED,,2026-07-12 19:25:47.514498
RQ1_HIERARCHICAL_BGE_M3_V1,Q037,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,124,5,COMPLETED,,2026-07-12 19:25:47.649729
RQ1_HIERARCHICAL_BGE_M3_V1,Q038,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,156,7,COMPLETED,,2026-07-12 19:25:47.820029
RQ1_HIERARCHICAL_BGE_M3_V1,Q039,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.25,0.43067655807339306,t,144,5,COMPLETED,,2026-07-12 19:25:47.975614
RQ1_HIERARCHICAL_BGE_M3_V1,Q040,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.2,0.38685280723454163,t,123,6,COMPLETED,,2026-07-12 19:25:48.109703
RQ1_HIERARCHICAL_BGE_M3_V1,Q041,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,160,5,COMPLETED,,2026-07-12 19:25:48.280762
RQ1_HIERARCHICAL_BGE_M3_V1,Q042,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,0.5,0.6309297535714574,t,142,8,COMPLETED,,2026-07-12 19:25:48.436286
RQ1_HIERARCHICAL_BGE_M3_V1,Q043,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,139,6,COMPLETED,,2026-07-12 19:25:48.586282
RQ1_HIERARCHICAL_BGE_M3_V1,Q044,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,137,6,COMPLETED,,2026-07-12 19:25:48.735942
RQ1_HIERARCHICAL_BGE_M3_V1,Q045,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,130,5,COMPLETED,,2026-07-12 19:25:48.87761
RQ1_HIERARCHICAL_BGE_M3_V1,Q046,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,121,5,COMPLETED,,2026-07-12 19:25:49.01032
RQ1_HIERARCHICAL_BGE_M3_V1,Q047,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,117,5,COMPLETED,,2026-07-12 19:25:49.137652
RQ1_HIERARCHICAL_BGE_M3_V1,Q048,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,115,6,COMPLETED,,2026-07-12 19:25:49.264959
RQ1_HIERARCHICAL_BGE_M3_V1,Q049,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,127,6,COMPLETED,,2026-07-12 19:25:49.403053
RQ1_HIERARCHICAL_BGE_M3_V1,Q050,HIERARCHICAL,BGE_M3,HIERARCHICAL:BGE_M3:5,1,1,1,1,t,122,6,COMPLETED,,2026-07-12 19:25:49.536132
